video_id,title,channel_name,tanggal,author,komentar,label,komentar_clean,predicted_label,cleaned,stemmed,tokens,token_count,char_count,text_clean,label_keterangan,predicted_score
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.538.137.450,LSpowahhh,Goks ini obell dah makin gada obat,0,goks obell dah gada obat,0,goks ini obell dah makin gada obat,goks ini obell dah makin gada obat,"['goks', 'ini', 'obell', 'dah', 'makin', 'gada', 'obat']",7.0,34.0,0,,
ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,darmanpurnawarman,emang gak obatnya sih keseruan alexis17 .,1,emang gak obatnya sih keseruan alexis17 .,1,emang gak obatnya sih keseruan alexisit,emang gak obat sih seru alexisit,"['emang', 'gak', 'obatnya', 'sih', 'keseruan', 'alexisit']",6.0,41.0,1,,
WQb70DnhUq4,,Sebastian Tedy,,,𝐅𝐈𝐗 ga bakal mau pindah dari 𝐏𝐒𝐓𝟎𝐓𝟎𝟗𝟗 aneh banget kalau ke yang lain !!,0,,0,,,,,,0,bukan iklan judol,-0.6783319735871591
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.340.646.904.300,Mr.brawl_1,Maen pubg oke nih 🗿,0,maen pubg oke nih,0,maen pubg oke nih,maen pubg oke nih,"['maen', 'pubg', 'oke', 'nih']",4.0,19.0,0,,
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.364.767.500,Nickhellyou,Kalian kenapa? 🗿,0,kalian kenapa ?,0,kalian kenapa,kalian kenapa,"['kalian', 'kenapa']",2.0,16.0,0,,
ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,lukitahalim,emang gak se-adil alexis17 deh .,1,emang gak se-adil alexis17 deh .,1,emang gak se adil alexisit deh,emang gak se adil alexisit deh,"['emang', 'gak', 'se', 'adil', 'alexisit', 'deh']",6.0,32.0,1,,
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.326.420.950,feragomp5924,Kenapa gak live?,0,kenapa gak live ?,0,kenapa gak live,kenapa gak live,"['kenapa', 'gak', 'live']",3.0,16.0,0,,
rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,HendraHasibuan-n6y,"njir , gue sih yes 𝘼𝙇𝙀𝙓𝙄𝙎17 . parah .",1,"njir , gue sih yes 𝘼𝙇𝙀𝙓𝙄𝙎17 . parah .",1,njir gue sih yes alexisit parah,njir gue sih yes alexisit parah,"['njir', 'gue', 'sih', 'yes', 'alexisit', 'parah']",6.0,37.0,1,,
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.251.179.190.200,BellaKristanto-y5r,Benefit ⭐𝘼𝙇𝙀𝙓𝙄𝙎17 no limit!.,1,benefit 𝘼𝙇𝙀𝙓𝙄𝙎17 no limit ! .,1,benefit alexisit no limit,benefit alexisit no limit,"['benefit', 'alexisit', 'no', 'limit']",4.0,28.0,1,,
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.390.774.665.780,budisetiono650,Sudah mulai pada pinter ye,0,sudah mulai pada pinter ye,0,sudah mulai pada pinter ye,sudah mulai pada pinter ye,"['sudah', 'mulai', 'pada', 'pinter', 'ye']",5.0,26.0,0,,
rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,PriyaQ049Q,"top up wd super cepat , puas banget",1,"top up wd super cepat , puas banget",1,top up wd super cepat puas banget,top up wd super cepat puas banget,"['top', 'up', 'wd', 'super', 'cepat', 'puas', 'banget']",7.0,35.0,1,,
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.552.295.860,GedeYuda-i1p,Ngeri spek nya,0,ngeri spek nya,0,ngeri spek nya,ngeri spek nya,"['ngeri', 'spek', 'nya']",3.0,14.0,0,,
5MBwJpU-9tg,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",Garasi Drift Podcast,2025-04-30 09:00:07+00:00,respatimangunsong,ga sia sia maen dialexis17 beneran gua wd,1,ga sia sia maen dialexis17 beneran gua wd,1,ga sia sia maen dialexisit beneran gua wd,ga sia sia maen dialexisit beneran gua wd,"['ga', 'sia', 'sia', 'maen', 'dialexisit', 'beneran', 'gua', 'wd']",8.0,41.0,1,,
aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,Napish110,"keluarga gue aja gaptek , ngomongin p͟͟u͟͟l͟͟a͟͟u͟͟w͟͟i͟͟n͟͟ .",1,"keluarga gue aja gaptek , ngomongin p͟͟u͟͟l͟͟a͟͟u͟͟w͟͟i͟͟n͟͟ .",1,keluarga gue aja gaptek ngomongin pulauwin,keluarga gue aja gaptek ngomongin pulauwin,"['keluarga', 'gue', 'aja', 'gaptek', 'ngomongin', 'pulauwin']",6.0,62.0,1,,
-eV36rVeJQQ,,tanboy kun,,,TERBAIK,1,,1,,,,,,1,iklan judol,0.0705302070752089
MkX3K8Vmvas,,tanboy kun,,,"Iklan judol ga ada obat, gilaaa!!",0,,0,,,,,,0,bukan iklan judol,-0.8715261500944167
WQb70DnhUq4,,Sebastian Tedy,,,owalah tenan to,0,,0,,,,,,0,bukan iklan judol,-0.4738020268274285
WQb70DnhUq4,,Sebastian Tedy,,,"Sebas tolong balik lg review jajanan Blok M yg sekarang, ku butuh review kejujuranmu, soale banyak yg viral tapi ga yakin worth to buy",0,,0,,,,,,0,bukan iklan judol,-1.0779596421014783
-eV36rVeJQQ,,tanboy kun,,,Paling mudah Jepey nya dari yg lain-Garuda Hoki.,0,,0,,,,,,0,bukan iklan judol,-0.4969752676149252
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.263.048.880,FellexandroRuby," @Andi.Maulana  hahaha makasih, jadi notice",0,".maulana hahaha makasih , jadi notice",0,aandi maulana hahaha makasih jadi notice,aandi maulana hahaha makasih jadi notice,"['aandi', 'maulana', 'hahaha', 'makasih', 'jadi', 'notice']",6.0,43.0,0,,
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,NursUZ5g,modal lgsng jepek gates,1,modal lgsng jepek gates,1,modal lgsng jepek gates,modal lgsng jepek gates,"['modal', 'lgsng', 'jepek', 'gates']",4.0,23.0,1,,
kUom1fDXs4A,MOBIL-MOBIL PALING KAMI SUKA DI IIMS 2025 | FEAT. OM MOBI,Fitra Eri,1.739.947.009.712.670,DesireMoll,Ahirnya notif YouTube waras✯𝗠𝗮𝗻𝘂𝘁𝟴𝟴✯,1,ahirnya notif youtube waras✯𝗠𝗮𝗻𝘂𝘁𝟴𝟴✯,1,ahirnya notif youtube warasmanut88,ahirnya notif youtube warasmanut88,"['ahirnya', 'notif', 'youtube', 'warasmanut88']",4.0,36.0,1,,
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,174.539.062.412.167,fatfirms,"1:23:47 ""kok lu ga makan gua? bego banget lu"" 😂😭",0,1:23:47 `` kok lu ga makan gua ? bego banget lu '',0,i 2e at kok lu ga makan gua bego banget lu,i 2e at kok lu ga makan gua bego banget lu,"['i', '2e', 'at', 'kok', 'lu', 'ga', 'makan', 'gua', 'bego', 'banget', 'lu']",11.0,48.0,0,,
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.165.478.120,OneidaLanglois,besar hati amat sangat nemu web M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳! ini berlega hati amat sangat lah sehabis demikian lama bermain  baru kali ini selisih gw naik jadi segini brayyy ingin nangis saking senengnya,1,hati nemu web m𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳 ! berlega hati sehabis bermain kali selisih gw segini brayyy nangis saking senengnya,1,besar hati amat sangat nemu web mandalikatt ini berlega hati amat sangat lah sehabis demikian lama bermain baru kali ini selisih gw naik jadi segini brayyy ingin nangis saking senengnya,besar hati amat sangat nemu web mandalikatt ini lega hati amat sangat lah habis demikian lama main baru kali ini selisih gw naik jadi gin brayyy ingin nang saking neng,"['besar', 'hati', 'amat', 'sangat', 'nemu', 'web', 'mandalikatt', 'ini', 'berlega', 'hati', 'amat', 'sangat', 'lah', 'sehabis', 'demikian', 'lama', 'bermain', 'baru', 'kali', 'ini', 'selisih', 'gw', 'naik', 'jadi', 'segini', 'brayyy', 'ingin', 'nangis', 'saking', 'senengnya']",30.0,187.0,1,,
ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,DitaZLQ48,"wede , gacir banget sih",1,"wede , gacir banget sih",1,wede gacir banget sih,wede gacir banget sih,"['wede', 'gacir', 'banget', 'sih']",4.0,23.0,1,,
WQb70DnhUq4,,Sebastian Tedy,,,"<a href=""https://www.youtube.com/watch?v=WQb70DnhUq4&amp;t=68"">1:08</a> gila cakep poll",0,,0,,,,,,0,bukan iklan judol,-0.2144636416900147
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,173.959.967.388.159,miftahfarid5690,lebih ganteng dari mobil nya ziko mas dipo,0,ganteng mobil nya ziko mas dipo,0,lebih ganteng dari mobil nya ziko mas dipo,lebih ganteng dari mobil nya ziko mas dipo,"['lebih', 'ganteng', 'dari', 'mobil', 'nya', 'ziko', 'mas', 'dipo']",8.0,42.0,0,,
n_mFKYFMtWY,"UBUR-UBUR IKAN LELE, INI SAYA JUAL LE !!! Ready Tiga Sasis + Body SR3 Siap Naik Livery.",Bus Pesona,1.739.951.453.968.000,irvandhyka2751,Sering² aja mas up youtubenya nungguin trus ini,0,sering² aja mas up youtubenya nungguin trus,0,sering2 aja mas up youtubenya nungguin trus ini,sering2 aja mas up youtubenya nungguin trus ini,"['sering2', 'aja', 'mas', 'up', 'youtubenya', 'nungguin', 'trus', 'ini']",8.0,47.0,0,,
MkX3K8Vmvas,,tanboy kun,,,"disitu ada 2 sop janda, pok darmi sama ibu fahru. nah ciri khas pok darmi pake kalung sama gelang emas beratnya sekilo sendiri. 😂",0,,0,,,,,,0,bukan iklan judol,-1.1588646392880917
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.026.733.790,GAS_3_KG,david jajal = dajjal 🗿,0,david jajal = dajjal,0,david jajal dajjal,david jajal dajjal,"['david', 'jajal', 'dajjal']",3.0,22.0,0,,
MkX3K8Vmvas,,tanboy kun,,,mantappp😍🤤,0,,0,,,,,,0,bukan iklan judol,-0.4313401442307692
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.164.787.767.550,TaufikAyuningtyas-q5o,Gak perlu modal besar buat sukses di ALEXIS⭐17⭐.,1,gak perlu modal besar buat sukses di alexis17 .,1,gak perlu modal besar buat sukses di alexisit,gak perlu modal besar buat sukses di alexisit,"['gak', 'perlu', 'modal', 'besar', 'buat', 'sukses', 'di', 'alexisit']",8.0,48.0,1,,
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.473.495.009.430,MuhammadIqbal-xi6cc,"""Kembalikan yang kau curi""
Lah pinjaman tanpa bunga dong blok 😂😂😂",0,`` kembalikan yang kau curi '' lah pinjaman tanpa bunga dong blok,0,kembalikan yang kau curi lah pinjaman tanpa bunga dong blok,kembali yang kau curi lah pinjam tanpa bunga dong blok,"['kembalikan', 'yang', 'kau', 'curi', 'lah', 'pinjaman', 'tanpa', 'bunga', 'dong', 'blok']",10.0,65.0,0,,
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.336.955.430,TarshaDagostino,Buka pintu kebahagiaan di ＭΛＮDALIKΛ𝟟𝟟,1,buka pintu kebahagiaan ｍλｎdalikλ𝟟𝟟,1,buka pintu kebahagiaan di mlndalikltt,buka pintu bahagia di mlndalikltt,"['buka', 'pintu', 'kebahagiaan', 'di', 'mlndalikltt']",5.0,37.0,1,,
aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,mandalacakrawangsa,gue udah nemu jalan ninja gue : alexis17,1,gue udah nemu jalan ninja gue : alexis17,1,gue udah nemu jalan ninja gue alexisit,gue udah nemu jalan ninja gue alexisit,"['gue', 'udah', 'nemu', 'jalan', 'ninja', 'gue', 'alexisit']",7.0,40.0,1,,
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.250.352.483.750,supiyarto,Apakah ada andil pemerintah di film animasi Jumbo ?,0,apakah ada andil pemerintah di film animasi jumbo ?,0,apakah ada andil pemerintah di film animasi jumbo,apakah ada andil perintah di film animasi jumbo,"['apakah', 'ada', 'andil', 'pemerintah', 'di', 'film', 'animasi', 'jumbo']",8.0,51.0,0,,
gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,kokorajasa,"alexis'17 gua suka banget main , mudah menangnya",1,"alexis'17 gua suka banget main , mudah menangnya",1,alexis it gua suka banget main mudah menangnya,alexis it gua suka banget main mudah menang,"['alexis', 'it', 'gua', 'suka', 'banget', 'main', 'mudah', 'menangnya']",8.0,48.0,1,,
aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,budiyantozakir,modal alexis17 bermanfaat .,1,modal alexis17 bermanfaat .,1,modal alexisit bermanfaat,modal alexisit manfaat,"['modal', 'alexisit', 'bermanfaat']",3.0,27.0,1,,
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.325.244.840,BapaeBocah-vm7ee,"Ahh iya dmn tuh ?
Apa takut ditanyain kepala babi .. wkekkw",0,ahh iya dmn tuh ? apa takut ditanyain kepala babi .. wkekkw,0,ahh iya dmn tuh apa takut ditanyain kepala babi wkekkw,ahh iya dmn tuh apa takut ditanyain kepala babi wkekkw,"['ahh', 'iya', 'dmn', 'tuh', 'apa', 'takut', 'ditanyain', 'kepala', 'babi', 'wkekkw']",10.0,59.0,0,,
8AzDe6gMOck,BRZ Farrel Siap untuk Indonesian Drift Series‼️,Garasi Drift,2025-05-02 09:00:09+00:00,SanjoyDas-ld3eo,prediksi pawpaw4d akurat bikin senang !,1,prediksi pawpaw4d akurat bikin senang !,1,prediksi pawpawad akurat bikin senang,prediksi pawpawad akurat bikin senang,"['prediksi', 'pawpawad', 'akurat', 'bikin', 'senang']",5.0,39.0,1,,
ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,opungirawan,"keren sih λlexis17 , , main bentar auto jepe .",1,"keren sih λlexis17 , , main bentar auto jepe .",1,keren sih llexisit main bentar auto jepe,keren sih llexisit main bentar auto jepe,"['keren', 'sih', 'llexisit', 'main', 'bentar', 'auto', 'jepe']",7.0,46.0,1,,
-eV36rVeJQQ,,tanboy kun,,,Ngiler bgt lagi hamil pula😢😢,0,,0,,,,,,0,bukan iklan judol,-0.6424286549788641
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.394.239.957.540,fabryando,Ketauan bgt nih Panji... Jgn malu2in lah Bang Pandji,0,ketauan bgt nih panji ... jgn malu2in lah bang pandji,0,ketauan bgt nih panji jgn malu2in lah bang pandji,tau bgt nih panji jgn malu2in lah bang pandji,"['ketauan', 'bgt', 'nih', 'panji', 'jgn', 'malu2in', 'lah', 'bang', 'pandji']",9.0,52.0,0,,
rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,RinaSubagio-o5z,gue rela begadang malem main alexis17 .,1,gue rela begadang malem main alexis17 .,1,gue rela begadang malem main alexisit,gue rela begadang malem main alexisit,"['gue', 'rela', 'begadang', 'malem', 'main', 'alexisit']",6.0,39.0,1,,
-eV36rVeJQQ,,tanboy kun,,,Saya pernah orang pertama komentar tapi tidak pernah di tanggapi 😢,0,,0,,,,,,0,bukan iklan judol,-0.9268130311727882
5MBwJpU-9tg,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",Garasi Drift Podcast,2025-04-30 09:00:07+00:00,GizemYalcin-s5d,"jepe , emang p͓̽u͓̽l͓̽a͓̽u͓̽7͓̽7͓̽7͓̽ terbaik !",1,"jepe , emang p͓̽u͓̽l͓̽a͓̽u͓̽7͓̽7͓̽7͓̽ terbaik !",1,jepe emang pulauttt terbaik,jepe emang pulauttt baik,"['jepe', 'emang', 'pulauttt', 'terbaik']",4.0,47.0,1,,
pBcSMYRU2Ug,,Sebastian Tedy,,,"Gara gara kamu bas , aku mau martabak di jam malem begini 😢",0,,0,,,,,,0,bukan iklan judol,-0.398729525911439
gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,wilkersonbrandi-c8j,"kerennn contentnya bang , cari situs 𝐒𝐆𝐈𝟖𝟖",1,"kerennn contentnya bang , cari situs 𝐒𝐆𝐈𝟖𝟖",1,kerennn contentnya bang cari situs sgi88,kerennn contentnya bang cari situs sgi88,"['kerennn', 'contentnya', 'bang', 'cari', 'situs', 'sgi88']",6.0,42.0,1,,
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.656.939.870,meidyrenaldy9095,Pengangguran,0,pengangguran,0,pengangguran,anggur,['pengangguran'],1.0,12.0,0,,
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.412.641.129.530,galaxco9669,Ini lebih 0 doang bang 1 biji 😂,0,ini lebih 0 doang bang 1 biji,0,ini lebih o doang bang i biji,ini lebih o doang bang i biji,"['ini', 'lebih', 'o', 'doang', 'bang', 'i', 'biji']",7.0,31.0,0,,
MkX3K8Vmvas,,tanboy kun,,,Yang terbaik cuman di ⚡️𝘼𝙣𝙖𝙗𝙪𝙡𝙗𝙚𝙩⚡️,0,,0,,,,,,0,bukan iklan judol,-0.35931293306511
pBcSMYRU2Ug,,Sebastian Tedy,,,Jorok bgt ga ngehargain orang lain cara makannya kya gitu,0,,0,,,,,,0,bukan iklan judol,-0.6849326253448589
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.667.059.510,sndybani,"Dipo yg bangun mobilnya, gua yg bangga",0,"dipo yg bangun mobilnya , gua yg bangga",0,dipo yg bangun mobilnya gua yg bangga,dipo yg bangun mobil gua yg bangga,"['dipo', 'yg', 'bangun', 'mobilnya', 'gua', 'yg', 'bangga']",7.0,38.0,0,,
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,AnisaLestari-y3b,gila 𝘼𝙇𝙀𝙓𝙄𝙎17 fyp .,1,gila 𝘼𝙇𝙀𝙓𝙄𝙎17 fyp .,1,gila alexisit fyp,gila alexisit fyp,"['gila', 'alexisit', 'fyp']",3.0,19.0,1,,
MkX3K8Vmvas,,tanboy kun,,,Kelihatan menggoda sekali 😊😊😊😊😊😊,0,,0,,,,,,0,bukan iklan judol,-0.6097150492325818
-eV36rVeJQQ,,tanboy kun,,,"Nggak lengkap bang kalo makan makanan manado tapi nggak di manado nya langsung , paling rekomendasi di RM Ikan Bakar Sari Laut Manado👍, makanan sea food ter the best di manado",0,,0,,,,,,0,bukan iklan judol,-0.676240995090489
MkX3K8Vmvas,,tanboy kun,,,Sopnyaa anak² PT di Cikarang😂,0,,0,,,,,,0,bukan iklan judol,-0.5344738571511065
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.277.678.270,ehehxd,@HendraYadi-v5h semua partai sama aja . semua diisi kepentingan pribadi,0,-v5h semua partai sama aja . semua diisi kepentingan pribadi,0,ahendrayadi vsh semua partai sama aja semua diisi kepentingan pribadi,ahendrayadi vsh semua partai sama aja semua isi penting pribadi,"['ahendrayadi', 'vsh', 'semua', 'partai', 'sama', 'aja', 'semua', 'diisi', 'kepentingan', 'pribadi']",10.0,71.0,0,,
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,pratamamarsudi,"seminggu main alexis17 , gue udah ganti elektronik rumah !",1,"seminggu main alexis17 , gue udah ganti elektronik rumah !",1,seminggu main alexisit gue udah ganti elektronik rumah,minggu main alexisit gue udah ganti elektronik rumah,"['seminggu', 'main', 'alexisit', 'gue', 'udah', 'ganti', 'elektronik', 'rumah']",8.0,58.0,1,,
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,StalinIskandar,"yo apik iki , hasil e bikin seneng",1,"yo apik iki , hasil e bikin seneng",1,yo apik iki hasil e bikin seneng,yo apik iki hasil e bikin neng,"['yo', 'apik', 'iki', 'hasil', 'e', 'bikin', 'seneng']",7.0,34.0,1,,
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.535.800.070,CcameronPabon-d1c,Semoga rezeki dari 𝘈𝘎𝑈𝙎𝘛𝙊𝐓O ini berkah dan bermanfaat!,1,semoga rezeki 𝘈𝘎𝑈𝙎𝘛𝙊𝐓o berkah bermanfaat !,1,semoga rezeki dari agustoto ini berkah dan bermanfaat,moga rezeki dari agustoto ini berkah dan manfaat,"['semoga', 'rezeki', 'dari', 'agustoto', 'ini', 'berkah', 'dan', 'bermanfaat']",8.0,54.0,1,,
gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,wolfordzoey-i4e,"berkah rezeki berkat 𝐒𝐆𝐈𝟖𝟖 , puji syukur !",1,"berkah rezeki berkat 𝐒𝐆𝐈𝟖𝟖 , puji syukur !",1,berkah rezeki berkat sgi88 puji syukur,berkah rezeki berkat sgi88 puji syukur,"['berkah', 'rezeki', 'berkat', 'sgi88', 'puji', 'syukur']",6.0,42.0,1,,
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,MiraRgkiv,"maen swert bonanja , sketer terus-terusan",1,"maen swert bonanja , sketer terus-terusan",1,maen swert bonanja sketer terus terusan,maen swert bonanja sketer terus terus,"['maen', 'swert', 'bonanja', 'sketer', 'terus', 'terusan']",6.0,41.0,1,,
5MBwJpU-9tg,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",Garasi Drift Podcast,2025-04-30 09:00:07+00:00,mulyapermadi-e6g,alus pisan alexis17 wkwkwkw,1,alus pisan alexis17 wkwkwkw,1,alus pisan alexisit wkwkwkw,alus pis alexisit wkwkwkw,"['alus', 'pisan', 'alexisit', 'wkwkwkw']",4.0,27.0,1,,
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.554.013.220,adilekaa,"ohlins motor aja mahal, gimana mobil ya",0,"ohlins motor aja mahal , gimana mobil ya",0,ohlins motor aja mahal gimana mobil ya,ohlins motor aja mahal gimana mobil ya,"['ohlins', 'motor', 'aja', 'mahal', 'gimana', 'mobil', 'ya']",7.0,39.0,0,,
XI8K0-_kbHc,GAK NYANGKA BISA BEGINI! PENGENDARA DIJALAN SAMPAI BINGUNG LIHAT HUMMER EV | GLAMOUR AUTO BOUTIQUE,Jejelogy,1.739.860.689.691.960,Hoshimoshi111,Rezeki dari 𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵 bikin senyum lebar hari ini. Terima kasih banyak!,1,rezeki 𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵 bikin senyum lebar . terima kasih !,1,rezeki dari berkah99 bikin senyum lebar hari ini terima kasih banyak,rezeki dari berkah99 bikin senyum lebar hari ini terima kasih banyak,"['rezeki', 'dari', 'berkah99', 'bikin', 'senyum', 'lebar', 'hari', 'ini', 'terima', 'kasih', 'banyak']",11.0,70.0,1,,
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,RaniPratama-g3u,"sis , ngeh kalo 𝘼𝙇𝙀𝙓𝙄𝙎17 sekeren . gila .",1,"sis , ngeh kalo 𝘼𝙇𝙀𝙓𝙄𝙎17 sekeren . gila .",1,sis ngeh kalo alexisit sekeren gila,sis ngeh kalo alexisit keren gila,"['sis', 'ngeh', 'kalo', 'alexisit', 'sekeren', 'gila']",6.0,41.0,1,,
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.547.632.250,reckcuy,Ls 3 for dipo 🎉,0,ls 3 for dipo,0,ls e for dipo,ls e for dipo,"['ls', 'e', 'for', 'dipo']",4.0,15.0,0,,
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,174.525.119.113.536,FitriPermadi-o8c,bro pada kemana aja sih? ALEXIS-17☯ lagi bagi-bagi mobil nih buat member setia,1,bro pada kemana aja sih ? alexis-17 lagi bagi-bagi mobil nih buat member setia,1,bro pada kemana aja sih alexis it lagi bagi bagi mobil nih buat member setia,bro pada mana aja sih alexis it lagi bagi bagi mobil nih buat member setia,"['bro', 'pada', 'kemana', 'aja', 'sih', 'alexis', 'it', 'lagi', 'bagi', 'bagi', 'mobil', 'nih', 'buat', 'member', 'setia']",15.0,78.0,1,,
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.157.181.470,rahmanramadhan7113,mobil bang dipo gimana kabarnya padahal baru jadi😢,0,mobil bang dipo gimana kabarnya,0,mobil bang dipo gimana kabarnya padahal baru jadi,mobil bang dipo gimana kabar padahal baru jadi,"['mobil', 'bang', 'dipo', 'gimana', 'kabarnya', 'padahal', 'baru', 'jadi']",8.0,50.0,0,,
gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,KamiSonya-h1y,konten ! keren banget menjelaskannya ! main bagus bang 𝐒𝐆𝐈𝟖𝟖,1,konten ! keren banget menjelaskannya ! main bagus bang 𝐒𝐆𝐈𝟖𝟖,1,konten keren banget menjelaskannya main bagus bang sgi88,konten keren banget jelas main bagus bang sgi88,"['konten', 'keren', 'banget', 'menjelaskannya', 'main', 'bagus', 'bang', 'sgi88']",8.0,60.0,1,,
